at,score,content,content_bersih,label_sentimen,content_final
2023-10-04 22:41:08,1,Aplikasinya selalu muncul koneksi kurang bagus padhal jaringan nya bagus,aplikasinya selalu muncul koneksi kurang bagus padhal jaringan nya bagus,Negatif,aplikasi muncul koneksi bagus padhal jaring bagus
2023-10-04 18:41:01,5,Loginnya susah padahal sudah mendaftar. Saat melakukan pendaftaran nomor telah terdaftar saat login tidak bisa masuk!! Muak,loginnya susah padahal sudah mendaftar saat melakukan pendaftaran nomor telah terdaftar saat login tidak bisa masuk muak,Positif,loginnya susah daftar daftar nomor daftar login masuk muak
2023-10-04 18:26:00,1,"Aplikasi aneh , sinyal g ada mulu. Seberat itukah apps jakone ? Apss Gjls ini",aplikasi aneh sinyal g ada mulu seberat itukah apps jakone apss gjls ini,Negatif,aneh sinyal g mulu berat apps apss gjls
2023-10-04 15:45:42,5,Untuk mengetahui mail d mna,untuk mengetahui mail d mna,Positif,mail d mna
2023-10-04 15:02:14,1,Sebenernya ini bagus. Tapi entah kenapa. Sekarang jadi jelek lagi. User ga bisa login padahal sudah pernah pakai aplikasinya,sebenernya ini bagus tapi entah kenapa sekarang jadi jelek lagi user ga bisa login padahal sudah pernah pakai aplikasinya,Negatif,sebenernya bagus jelek user ga login pakai aplikasi
2023-10-04 13:04:39,1,"Slow respon sekali ya, padahal kuota cukup, jaringan kuat, aplikasi juga sudah saya update di playstore, untuk cek saldo saja butuh waktu kurang lebih 2 menit, selalu muncul notifikasi time service out. Walaupun menunya lengkap, tapi versi yg sekarang menjengkelkan. Mohon untuk diperbaiki kekurangan yang ada. Terima kasih",slow respon sekali ya padahal kuota cukup jaringan kuat aplikasi juga sudah saya update di playstore untuk cek saldo saja butuh waktu kurang lebih menit selalu muncul notifikasi time service out walaupun menunya lengkap tapi versi yg sekarang menjengkelkan mohon untuk diperbaiki kekurangan yang ada terima kasih,Negatif,slow respon ya kuota jaring kuat update playstore cek saldo butuh menit muncul notifikasi time service out menu lengkap versi yg jengkel mohon baik kurang terima kasih
2023-10-04 12:41:23,1,"Berkali-kali update tetapi loading masuknya lama,mohon diperbaiki.",berkali kali update tetapi loading masuknya lama mohon diperbaiki,Negatif,kali kali update loading masuk mohon baik
2023-10-04 12:05:04,1,"Setiap mau buka periksa jaringan mulu padahal jaringan lancar"" aja trs loading mulu ga ke buka""😤😤😤sampe seharian nunggu tetep aja ga kebuka""",setiap mau buka periksa jaringan mulu padahal jaringan lancar aja trs loading mulu ga ke buka sampe seharian nunggu tetep aja ga kebuka,Negatif,buka periksa jaring mulu jaring lancar aja trs loading mulu ga buka sampe hari nunggu tetep aja ga buka
2023-10-04 11:52:19,2,Aplikasi nya lama bgt utk koneksinya,aplikasi nya lama bgt utk koneksinya,Negatif,bgt utk koneksi
2023-10-04 11:14:55,2,Qrisnya nggak bisa ngebaca,qrisnya nggak bisa ngebaca,Negatif,qrisnya nggak ngebaca
2023-10-04 06:24:47,2,"Bagus,tapi vitur keamanan fingerprint tidak berfungsi,jadi kalau mau login terpaksa harus ketik username dan password,tolong dong di perbaiki lagi biar semakin praktis penggunaannya",bagus tapi vitur keamanan fingerprint tidak berfungsi jadi kalau mau login terpaksa harus ketik username dan password tolong dong di perbaiki lagi biar semakin praktis penggunaannya,Negatif,bagus vitur aman fingerprint fungsi login paksa ketik username password tolong baik biar praktis guna
2023-10-03 20:53:47,1,"Aplikasi sebaiknya jg terhubung dengan email,jd jika kita lupa ID dan Password bisa terkoneksi ke email tnpa harus ke CS yg sistem nya menyulitkan nasabah.padahal yg mengurus nya pun kita sndri bukan orang lain.",aplikasi sebaiknya jg terhubung dengan email jd jika kita lupa id dan password bisa terkoneksi ke email tnpa harus ke cs yg sistem nya menyulitkan nasabah padahal yg mengurus nya pun kita sndri bukan orang lain,Negatif,jg hubung email jd lupa id password koneksi email tnpa cs yg sistem sulit nasabah yg urus sndri orang
2023-10-03 20:28:08,1,"Ga bisa masuk tiap mau cek gajian .. apk kentang,",ga bisa masuk tiap mau cek gajian apk kentang,Negatif,ga masuk cek gaji apk kentang
2023-10-03 20:03:50,1,Aplikasi mobile paling jelek..lemot..,aplikasi mobile paling jelek lemot,Negatif,jelek lot
2023-10-03 19:17:29,1,"Aplikasi gagal, jelek bgt najis",aplikasi gagal jelek bgt najis,Negatif,gagal jelek bgt najis
2023-10-03 19:09:20,1,"Gajelas banget, keterangan nya suruh periksa koneksi Mulu,sinyal udah kenceng + pake WiFi juga malah sama aja",gajelas banget keterangan nya suruh periksa koneksi mulu sinyal udah kenceng pake wifi juga malah sama aja,Negatif,gajelas banget terang suruh periksa koneksi mulu sinyal udah kenceng pake wifi aja
2023-10-03 18:23:14,5,makin lebih lagi kedepannya yaa,makin lebih lagi kedepannya yaa,Positif,depan yaa
2023-10-03 17:54:47,1,L E M O T !,l e m o t,Negatif,l e m o t
2023-10-03 15:51:57,1,Parah lemot bgd loding lama fitur banyak tapi loding lama,parah lemot bgd loding lama fitur banyak tapi loding lama,Negatif,parah lot bgd loding fitur loding
2023-10-03 13:43:00,1,Paraaaaah banget,paraaaaah banget,Negatif,paraaaaah banget
2023-10-03 12:55:20,1,"Mending Aplikasi Yang Pertama Aja Pak/Bu, Aplikasi Baru Ini Lama di Loadingnya, kalau Fitur mah Oke tapi Lama, Kalau Yang Aplikasi Lama simpel dan Cepat. Semoga di Perbaiki Dah Ini Aplikasi",mending aplikasi yang pertama aja pak bu aplikasi baru ini lama di loadingnya kalau fitur mah oke tapi lama kalau yang aplikasi lama simpel dan cepat semoga di perbaiki dah ini aplikasi,Negatif,mending aja bu loadingnya fitur mah oke simpel cepat moga baik dah
2023-10-03 11:42:25,1,"Anjir setiap mau login time out mulu, emg bener ne aplikasi cacat. Ko bisa ya sekelas bank pake aplikasi kaya gini. Apalagi keamanan nasabahnya pasti bobrok. Bank convensional lain ga seperti ini, aplikasinya ga lemot kaya gini.",anjir setiap mau login time out mulu emg bener ne aplikasi cacat ko bisa ya sekelas bank pake aplikasi kaya gini apalagi keamanan nasabahnya pasti bobrok bank convensional lain ga seperti ini aplikasinya ga lemot kaya gini,Negatif,anjir login time out mulu emg bener ne cacat ko ya kelas pake kaya gin aman nasabah bobrok convensional ga aplikasi ga lot kaya gin
2023-10-03 08:27:24,1,Tidak menerima kode otp,tidak menerima kode otp,Negatif,terima kode otp
2023-10-02 20:53:52,1,"Astaghfirullah.. loadingnya lama bener,bikin emosi Tolonglah berikan pelayanan yg baik",astaghfirullah loadingnya lama bener bikin emosi tolonglah berikan pelayanan yg baik,Negatif,astaghfirullah loadingnya bener bikin emosi tolong layan yg
2023-10-02 18:48:38,1,"Optimalin lagi khusus nya untuk jaringan yg pakai kartu tree , nih apk loading nya se abad .",optimalin lagi khusus nya untuk jaringan yg pakai kartu tree nih apk loading nya se abad,Negatif,optimalin khusus jaring yg pakai kartu tree nih apk loading abad
2023-10-02 17:47:56,1,Sangat buruk sekali . mau cek saldo aja lama baanget apalagi transfer . bikin emosi woy . tetep aja kudu ke atm 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,sangat buruk sekali mau cek saldo aja lama baanget apalagi transfer bikin emosi woy tetep aja kudu ke atm,Negatif,buruk cek saldo aja baanget transfer bikin emosi woy tetep aja kudu atm
2023-10-02 17:24:18,1,"Loadingnya ga jelas kelamaan, uninstall",loadingnya ga jelas kelamaan uninstall,Negatif,loadingnya ga uninstall
2023-10-02 17:23:31,1,APK NYA LOADING TERUS MAU KECEPATAN INTERNET YG BERPA BIAR BISA BUKA,apk nya loading terus mau kecepatan internet yg berpa biar bisa buka,Negatif,apk loading cepat internet yg berpa biar buka
2023-10-02 12:19:07,1,"Parah . . Fitur swafoto error. Benerin firur verifikasi swfoto, masa iya mantegin kamera 3 jam masih belom bisa. Ga ada instruksiapapun, mantengin kamera yg loading... 🤬🤬🤬🤬🤬🤬🤬🤬",parah fitur swafoto error benerin firur verifikasi swfoto masa iya mantegin kamera jam masih belom bisa ga ada instruksiapapun mantengin kamera yg loading,Negatif,parah fitur swafoto error benerin firur verifikasi swfoto iya mantegin kamera jam bom ga instruksiapapun mantengin kamera yg loading
2023-10-01 18:29:41,2,Tolong di perbaikin lagi masalah servernya,tolong di perbaikin lagi masalah servernya,Negatif,tolong perbaikin servernya
2023-10-01 11:32:10,1,"Aplikasi leletnya minta ampun Nges3lin sumpah, mo transaksi apa² susah....",aplikasi leletnya minta ampun ngeslin sumpah mo transaksi apa² susah,Negatif,lelet ampun ngeslin sumpah mo transaksi apa susah
2023-09-30 17:27:42,1,Aplikasi ini lemottt bgt,aplikasi ini lemottt bgt,Negatif,lemottt bgt
2023-09-30 14:38:30,4,Bi fast nya kadang ada kadang enggak,bi fast nya kadang ada kadang enggak,Positif,bi fast kadang kadang
2023-09-30 11:52:16,1,Aplikasi anjingggggg. Kuota banyak sinyal kenceng memutar mulu kontolll,aplikasi anjingggggg kuota banyak sinyal kenceng memutar mulu kontolll,Negatif,anjingggggg kuota sinyal kenceng putar mulu kontolll
2023-09-30 10:10:54,1,Aplikasi macam apa ini... 2 kali berturut turut transfer dengan keterangan transaksi tidak dapat dilakukan... Tapi saldonya kepotong padahal transaksinya belum berhasil...,aplikasi macam apa ini kali berturut turut transfer dengan keterangan transaksi tidak dapat dilakukan tapi saldonya kepotong padahal transaksinya belum berhasil,Negatif,kali transfer terang transaksi saldo potong transaksi hasil
2023-09-29 19:40:36,1,UIUX Turuu~ Verifikasi muka apa coba kyk gitu,uiux turuu verifikasi muka apa coba kyk gitu,Negatif,uiux turuu verifikasi muka coba kyk gitu
2023-09-29 04:26:28,5,"Aplikasinya bagus bgt, ada fitur scan qris jadi sangat memudahkan transaksi nya, fitur nya lengkap 👌💯",aplikasinya bagus bgt ada fitur scan qris jadi sangat memudahkan transaksi nya fitur nya lengkap,Positif,aplikasi bagus bgt fitur scan qris mudah transaksi fitur lengkap
2023-09-28 10:05:41,1,Registrasi ribet Padahal data sesuai saat pembuatan rekening baru,registrasi ribet padahal data sesuai saat pembuatan rekening baru,Negatif,registrasi ribet data sesuai buat rekening
2023-09-28 09:31:47,1,Kalau complain lama prosesnya,kalau complain lama prosesnya,Negatif,complain proses
2023-09-27 19:04:37,2,"Loading terus, padahal sinyal bagus",loading terus padahal sinyal bagus,Negatif,loading sinyal bagus
2023-09-27 15:18:42,1,"JAK ONE DIUPDATE BUKANYA BAGUS MALAH BAPUK BGT SUMPAH JELEK BGT GA KAYA BANK BANK LAINYA , KALO BUKAN KARNA GAJIAN BANK DKI GA BAKALAN DEH GUA PAKE JAK ONE MOBILE INI SUMPAH NYUSAHIN , SETIAP MAU GAJIAN ADA AJA KENDALA NYA ANEH BANGET",jak one diupdate bukanya bagus malah bapuk bgt sumpah jelek bgt ga kaya bank bank lainya kalo bukan karna gajian bank dki ga bakalan deh gua pake jak one mobile ini sumpah nyusahin setiap mau gajian ada aja kendala nya aneh banget,Negatif,jak one diupdate buka bagus bapuk bgt sumpah jelek bgt ga kaya lai kalo karna gaji ga deh gua pake jak one sumpah nyusahin gaji aja kendala aneh banget
2023-09-27 12:38:59,1,kalau buat aplikasi masih banyak BUG jangan di rilis dulu dan untuk Kode OTP benahi lagi tambah opsi via panggilan telepon jangan cuma via SMS saja karena Saya sudah coba 3X = 15 menit tidak menerima kode OTP + pulsa kesedot buang - buang waktu saja.,kalau buat aplikasi masih banyak bug jangan di rilis dulu dan untuk kode otp benahi lagi tambah opsi via panggilan telepon jangan cuma via sms saja karena saya sudah coba x menit tidak menerima kode otp pulsa kesedot buang buang waktu saja,Negatif,bug rilis kode otp benah opsi via panggil telepon via sms coba x menit terima kode otp pulsa sedot buang buang
2023-09-26 21:59:37,1,"Swafoto geleng kanan sampe pegel gak bisa, kocak emang produk pemerintah😅",swafoto geleng kanan sampe pegel gak bisa kocak emang produk pemerintah,Negatif,swafoto geleng kanan sampe gel gak kocak emang produk perintah
2023-09-26 20:00:54,2,"kode otpnya gabisa masuk"" gimana sih",kode otpnya gabisa masuk gimana sih,Negatif,kode otpnya gabisa masuk gimana sih
2023-09-26 18:53:18,1,Aplikasi error saat mendaftar. Padahal di aplikasi sebelumnya baik2 saja. Capek swafoto gagal melulu. Aplikasi yang mempromosikan nasabah bank dki untuk segera tutup buku.,aplikasi error saat mendaftar padahal di aplikasi sebelumnya baik saja capek swafoto gagal melulu aplikasi yang mempromosikan nasabah bank dki untuk segera tutup buku,Negatif,error daftar capek swafoto gagal melulu promosi nasabah tutup buku
2023-09-26 16:52:17,2,"Ga nalar swafoto nya...ga pake kacamata, topi sm masker...ehh diminta melepas..kulit muka kali yg diminta lepas..",ga nalar swafoto nya ga pake kacamata topi sm masker ehh diminta melepas kulit muka kali yg diminta lepas,Negatif,ga nalar swafoto ga pake kacamata topi sm masker ehh lepas kulit muka kali yg lepas
2023-09-26 16:27:43,5,Banyak fitur baru ama qris yang bisa memudahkan saat kita scan scan mna sekarang lebih mudah isiny dari pada dulu,banyak fitur baru ama qris yang bisa memudahkan saat kita scan scan mna sekarang lebih mudah isiny dari pada dulu,Positif,fitur ama qris mudah scan scan mna mudah isiny
2023-09-26 16:07:51,5,simpel tapi bermanfaat. tidak ada iklan,simpel tapi bermanfaat tidak ada iklan,Positif,simpel manfaat iklan
2023-09-26 15:29:25,5,Apk nya bagus membantu,apk nya bagus membantu,Positif,apk bagus bantu
2023-09-26 14:30:41,5,Fitur sangat lengkap bikin tidak ribet saat bertransaksi dan pendaftaran sangat mudah,fitur sangat lengkap bikin tidak ribet saat bertransaksi dan pendaftaran sangat mudah,Positif,fitur lengkap bikin ribet transaksi daftar mudah
2023-09-26 13:24:05,5,Semenjak pake JakOne mobile transaksi jadi lancar terima kasih,semenjak pake jakone mobile transaksi jadi lancar terima kasih,Positif,semenjak pake transaksi lancar terima kasih
2023-09-26 12:56:03,5,Apk baguss sangat ngebantu dalam hal pembayaran apapun dan di dukung oleh scan qris dan menjadi lebih mudah,apk baguss sangat ngebantu dalam hal pembayaran apapun dan di dukung oleh scan qris dan menjadi lebih mudah,Positif,apk baguss ngebantu bayar apa dukung scan qris mudah
2023-09-26 12:53:33,5,"Aplikasinya mudah digunakan simple gak ribet, proses pendaftarannya juga cpat,pokoknya sangat wort it digunakan.",aplikasinya mudah digunakan simple gak ribet proses pendaftarannya juga cpat pokoknya sangat wort it digunakan,Positif,aplikasi mudah simple gak ribet proses daftar cpat pokok wort it
2023-09-26 12:43:27,5,Apk nya mudah banget kalau mau bertransaksi apa lagi ada qris rekomendasi banget deh memudahkan sekali jakone mobile,apk nya mudah banget kalau mau bertransaksi apa lagi ada qris rekomendasi banget deh memudahkan sekali jakone mobile,Positif,apk mudah banget transaksi qris rekomendasi banget deh mudah
2023-09-26 12:40:28,5,"Aplikasi JakOne mobile ini sangat bagus,memudahkan untuk bertransaksi kapan pun",aplikasi jakone mobile ini sangat bagus memudahkan untuk bertransaksi kapan pun,Positif,bagus mudah transaksi
2023-09-25 23:32:17,1,"Aplikasi nya kenapa dah masa masukin no hp ngga bisa Mulu selalu gagal,udah nyoba pake no lain pun sama aja tetep ngga bisa",aplikasi nya kenapa dah masa masukin no hp ngga bisa mulu selalu gagal udah nyoba pake no lain pun sama aja tetep ngga bisa,Negatif,dah masukin no hp ngga mulu gagal udah nyoba pake no aja tetep ngga
2023-09-25 21:04:43,5,"Tampilan nya keren dan gak makan tempat, transaksi nya mudah pake Q-ris . Ringan aplikasinya.",tampilan nya keren dan gak makan tempat transaksi nya mudah pake q ris ringan aplikasinya,Positif,tampil keren gak makan transaksi mudah pake q ris ringan aplikasi
2023-09-25 20:23:24,5,Berguna untuk segala macam pembayaran,berguna untuk segala macam pembayaran,Positif,guna bayar
2023-09-25 20:12:01,5,"Aplikasinya ngemudahin banget buat bayar tagihan bulanan , dan sangat terjamin aman dan cepat.. Bahkan mudah dipahami juga fitur fitur yang ada",aplikasinya ngemudahin banget buat bayar tagihan bulanan dan sangat terjamin aman dan cepat bahkan mudah dipahami juga fitur fitur yang ada,Positif,aplikasi ngemudahin banget bayar tagih bulan jamin aman cepat mudah paham fitur fitur
2023-09-25 19:59:05,5,"Sangat membantu sekali aplikasi ini buat kita transaksi maupun buat rekening. Gak ribet dan mudah di gunakan,pastinya banyak manfaatnya.",sangat membantu sekali aplikasi ini buat kita transaksi maupun buat rekening gak ribet dan mudah di gunakan pastinya banyak manfaatnya,Positif,bantu transaksi rekening gak ribet mudah pasti manfaat
2023-09-25 19:56:58,5,"Aplikasi ini pastinya keren deh,ngebantu banget. Dari awal login dan verifikasinya cepet dan mudah,fitur-fiturnya juga lengkap.",aplikasi ini pastinya keren deh ngebantu banget dari awal login dan verifikasinya cepet dan mudah fitur fiturnya juga lengkap,Positif,pasti keren deh ngebantu banget login verifikasi cepet mudah fitur fiturnya lengkap
2023-09-25 19:41:59,5,"Aplikasi keuangan yang mudah digunakan, cs nya respon nya sangat cepat, dan fitur aplikasinya mudah di pahami dan keamanan nya sangat bagus, mantap sangat recommend",aplikasi keuangan yang mudah digunakan cs nya respon nya sangat cepat dan fitur aplikasinya mudah di pahami dan keamanan nya sangat bagus mantap sangat recommend,Positif,uang mudah cs respon cepat fitur aplikasi mudah paham aman bagus mantap recommend
2023-09-25 19:41:55,1,Pembaruan makin susah masuknya. Sistem ngga jelas.,pembaruan makin susah masuknya sistem ngga jelas,Negatif,baru susah masuk sistem ngga
